"YBL103C"	"YKL112W"	"YDR216W"	"YMR280C"	"YER040W"	"YGR142W"	"YNL036W"	"YML123C"	"YHR136C"	"YDR171W"	"YCR021C"	"YGR043C"	"YHR018C"	"YAL054C"	"YFL014W"	"YOR348C"	"YDL170W"	"YBR054W"	"YCR010C"	"YDR384C"	"YER150W"	"YPL061W"	"YKR075C"	"YLR009W"	"YPL111W"	"YOR388C"	"YJL172W"	"YPL012W"	"YOR100C"	"YMR169C"	"YNR046W"	"YJR110W"	"YMR193W"	"YGL254W"	"YLR174W"	"YER002W"	"YDL018C"	"YIL136W"	"YGR183C"	"YER158C"	"YJR148W"	"YNR064C"	"YGR067C"	"YPL265W"	"YKR056W"	"YCL064C"	"YJL063C"	"YDL160C"	"YIL037C"	"YLR327C"	"YDL091C"	"YHR051W"	"YHL028W"	"YMR229C"	"YOR206W"	"YJR094C"	"YIL155C"	"YJL088W"	"YLL011W"	"YNR028W"	"YDR043C"	"YDR258C"	"YKL071W"	"YNL194C"	"YLR276C"	"YLR438W"	"YNL037C"	"YKR009C"	"YKL015W"	"YGL009C"	"YPR002W"	"YDR361C"	"YLL033W"	"YOR302W"	"YNL270C"	"YFR022W"	"YAL062W"	"YDR523C"	"YPL036W"	"YJL217W"	"YOR056C"	"YBL042C"	"YLR130C"	"YLR267W"	"YHR029C"	"YOL014W"	"YNR053C"	"YLR258W"	"YDR380W"	"YLL034C"	"YDL110C"	"YER067W"	"YLR178C"	"YGL229C"	"YOR032C"	"YHR216W"	"YJL153C"	"YKL040C"	"YHR087W"	"YKL062W"
"YJL217W"	1.1169927628349e-05	4.60998392302299e-06	3.05067811739268e-05	2.02101832228326e-05	1.52321398223156e-05	3.82333192317803e-05	2.32731069835844e-05	5.78949793416454e-06	6.92910442930315e-06	5.03676849533468e-05	3.03617441036063e-05	2.47607124935341e-05	2.56087606387821e-05	1.04741618061787e-05	3.94549941388238e-05	1.70216632471922e-05	1.22782526774504e-05	3.37924777308796e-05	1.28645844082699e-05	1.14229387803531e-05	5.35992158544086e-05	3.19716124708805e-05	1.93989394219342e-05	3.50030790992527e-06	1.25224933857838e-05	2.53442726208527e-05	3.0184285481707e-05	1.33286119829351e-05	1.91509030476679e-05	1.81277086018991e-05	4.47817897212954e-06	7.76608226705206e-06	8.03894563725816e-06	5.2772859774205e-06	1.31193427391421e-05	2.60978561822396e-06	9.96311130060614e-06	2.56570184003872e-05	2.37523364850431e-05	2.53915126284297e-05	3.19924432234556e-05	4.4904416057176e-06	2.61924723645555e-05	1.40572041918801e-05	1.99946798883737e-06	7.74818699038091e-06	8.26291824923204e-06	6.23041210351801e-06	5.39170826059936e-06	7.97423907735221e-05	8.02796470712474e-06	2.65121378802285e-05	1.24237810539917e-05	8.39736117469935e-06	5.00407882285744e-06	2.0059973052423e-05	2.89517367127528e-05	2.03353830338706e-05	4.50650762761904e-06	5.57001650698256e-06	3.43117255812148e-05	5.44007403873671e-05	6.31052924242659e-06	2.23706310506029e-05	3.14552783432794e-06	2.79165020574039e-05	2.68556218084969e-05	1.13051943223058e-05	7.86868546826667e-06	1.56454553072961e-05	4.12683044249962e-05	2.56778686883567e-06	3.15521916727736e-06	9.20230973094441e-06	1.0181096268274e-05	7.79619526413946e-06	2.69886195163863e-05	4.90300207300163e-06	1.00761864667713e-05	0.000117617564847822	3.56445655819573e-06	4.41710530947637e-06	5.90373426804947e-06	2.60184888566029e-05	1.52398312543813e-05	1.31145326973487e-05	3.8755467568602e-06	3.81933825735899e-05	1.31555053311895e-05	6.33995160930865e-06	2.9207947015517e-05	6.80229008236733e-05	5.01703398378283e-05	2.12659411719101e-05	2.42424407465362e-05	8.07857267161102e-06	1.38585332060733e-05	7.75253805492912e-06	3.66873984599996e-05	3.8051687401197e-05
"YOR056C"	6.67310747284221e-06	1.96070079729535e-05	1.78969741342122e-05	1.7407981294154e-05	6.65533456121106e-06	1.62260464727268e-05	1.34140635668006e-05	1.03250161719816e-05	1.13632664239387e-05	1.16276096566646e-05	1.58810655307584e-05	3.20216644347902e-06	6.87635069557728e-06	4.77577118550384e-06	1.32820266363197e-05	4.33960741185471e-06	5.72126462978339e-06	8.23148180410684e-06	4.70424197675522e-06	8.63816326119708e-06	8.3896769697872e-06	1.1322525622759e-05	6.66904680702864e-06	4.04009213009135e-05	3.45261329339665e-06	4.8483375706408e-06	3.66230469539061e-06	2.84749654198406e-05	3.29351012411351e-06	4.3283822219907e-06	2.60875384984964e-05	3.41599172491316e-06	2.86627743074088e-06	9.41820065277261e-06	5.78966912021866e-06	1.58395025568011e-05	3.49629648656043e-06	4.16459984747325e-06	6.01969893699959e-06	2.02896296357716e-06	3.6234533080153e-06	4.76609893209622e-06	4.58637683657931e-06	2.77437072733753e-06	2.85272219544914e-05	9.68486458738748e-06	3.29089652799975e-06	1.26161640268817e-05	4.09328292021148e-06	1.29097725524991e-05	4.77157708095341e-06	5.98990576955293e-06	3.49944390467303e-06	5.09118488013751e-05	4.80707232055938e-05	5.33570936528122e-06	4.09050353877543e-06	5.66526779463979e-06	3.11806882624686e-05	1.19886255048906e-05	4.7984505735671e-06	1.23500037968748e-05	1.69866461132727e-05	4.35352678684442e-06	5.17847448023342e-05	3.63465110684348e-06	5.91792370570998e-06	4.83451070393111e-06	1.28056098323555e-05	1.02321691902084e-05	4.81371884985305e-06	4.63621727447322e-05	9.0829555623554e-06	7.11605093225435e-06	3.76544747353856e-06	5.55062277547918e-06	3.18782626146237e-06	1.41175807740428e-05	1.62847207576949e-05	3.73264314410361e-06	0.000338731424658684	9.26420442313679e-06	1.02388801563095e-05	2.3868926785114e-06	5.37909303779659e-06	6.45767957608359e-06	3.99902675260598e-05	5.45242025486176e-06	3.5815453140707e-06	2.75244040868266e-05	4.32479547168561e-06	6.87309380470772e-06	5.52029007950824e-06	1.90236635594116e-06	2.55529345372168e-06	1.36144164549854e-05	8.35274303396135e-06	1.0188896486991e-05	1.26309832627324e-05	5.33547187008184e-06
"YBL042C"	5.7628974382914e-06	1.20840615875919e-05	3.89990043847004e-05	2.87376423007991e-05	5.60725068072441e-06	2.75508376476951e-05	7.9085870353136e-06	4.82148840566702e-05	1.79836429950441e-05	1.37998072794955e-05	3.32598202663455e-05	8.55717814768014e-06	7.61959208917156e-06	7.29281791260784e-06	1.30764455132399e-05	9.83197070481139e-06	5.66418482015519e-06	1.46781803065418e-05	1.49607522493375e-05	3.95074894023447e-05	1.6049375845085e-05	1.93152666042162e-05	1.02268626718388e-05	2.19146293097481e-05	9.5427042663508e-06	1.21556844583572e-05	5.88483065782804e-06	1.97198956022345e-05	7.12229604171148e-06	9.09978451953984e-06	2.32683556124216e-05	1.07331057236263e-05	3.64443623345703e-06	7.6879222758048e-06	8.25220593942915e-06	9.74339814339288e-06	4.20557891271787e-06	4.62876206052038e-06	9.90604926805424e-06	5.038144912659e-06	8.66651795718901e-06	4.84030697057388e-06	9.53601932933097e-06	1.96563261771448e-05	2.13073780744351e-05	1.90482233316777e-05	7.52624729211411e-06	1.44944200337709e-05	7.59459248541076e-06	1.89584013129816e-05	4.76461417848694e-06	9.96050101455941e-06	9.9110122910756e-06	2.29901692537354e-05	3.1254134837704e-05	1.34437586747725e-05	5.41354476875919e-06	6.8054952801086e-06	2.21098668294534e-05	8.5216301951718e-06	6.34320327002162e-06	2.83036784712412e-05	1.30977966552081e-05	5.93257976906733e-06	2.24438812315063e-05	7.08071101922674e-06	8.19938168286367e-06	7.44414021802452e-06	9.08906258084443e-06	1.59125845145664e-05	9.07723391802267e-06	2.5231686200652e-05	7.64765182559234e-06	9.5845396555238e-06	1.03657531089715e-05	7.41410812500568e-06	6.69002310181073e-06	1.51100574800153e-05	4.39395200269369e-05	7.31411210807175e-06	1.46375449812874e-05	0.000288294309488265	3.91936476336522e-05	6.93062750230907e-06	6.77218549307932e-06	9.98309347960572e-06	3.43399283345338e-05	8.03901796083309e-06	5.74272724428498e-06	2.20243012913177e-05	6.30597917847913e-06	1.23188699475315e-05	1.05208265123561e-05	5.01040798051026e-06	7.97181617744623e-06	2.01282300646136e-05	1.13459461222942e-05	7.33189778576944e-06	9.03599555097753e-06	3.90861920787727e-06
"YLR130C"	4.95450652660072e-05	0.000241947069090809	0.000427795530582076	0.000214202801017725	3.22046693181691e-05	0.000427397325312941	7.33438356535285e-05	0.000381717747579866	0.000151824182545252	0.000217373212192759	0.000483857732075315	6.87454963518782e-05	6.06755965778185e-05	0.000110060146413646	0.000209625166401424	0.00018151326437675	4.0091363367647e-05	0.000252896603652913	0.000178554698905951	0.000450123128085668	0.000238259501721101	0.000586887781220574	0.000148728174214016	0.000290958745890591	6.66389351817375e-05	0.00012988037106552	4.57138843337688e-05	0.000378657932326931	9.05390036971695e-05	0.000113409770348434	0.000292999824760971	5.44391667846808e-05	6.79455633948887e-05	4.89719656424264e-05	9.20966086997703e-05	0.000157377526539387	0.000132110400270093	7.00503722563695e-05	0.000175686965245448	4.8399061669333e-05	5.65468812006818e-05	5.24194687379532e-05	0.0001504181961542	0.000362387956500065	0.000285970444817787	0.000464053363593243	0.00010992825461972	0.000305773545871701	9.94709050480595e-05	0.000153331308532629	0.000144542743345629	0.00028318385951886	0.000267777947983053	0.000744069927751778	0.000503395462264578	0.000162895146217087	6.97097266872028e-05	6.79109316478883e-05	0.000264823190464311	0.00027063798790945	7.33702824005209e-05	0.000375283513779283	9.00475569565641e-05	9.47799628323514e-05	0.0003323145333986	6.00719297016334e-05	8.04475473709912e-05	0.000112410664454591	9.0556667376441e-05	0.000175990735903634	6.55946704971731e-05	0.000382854049801242	9.51837918427774e-05	6.35714579143361e-05	0.000178189219880274	8.8304566900916e-05	7.01183399836459e-05	0.000139662945318731	0.000628178521797136	0.00014415145247924	0.000238724205322735	0.000578660245177059	0.00428635260731551	5.57435586282492e-05	2.995197165173e-05	0.000321987042340061	0.000351713534396509	0.000173049930147461	6.28765292581666e-05	0.000350321113865862	6.68128602405028e-05	0.000236799671885527	9.8206417403765e-05	7.91313577496777e-05	6.40713411399377e-05	0.000590636035786451	0.000150818037958487	6.30785329484008e-05	0.000163838710061334	0.000105277756060249
"YLR267W"	7.29057788210671e-05	7.04580738756616e-06	5.7051394439804e-05	8.02912678676498e-05	0.00010434697590501	3.73688583100257e-05	9.2357757661641e-05	2.86179725212923e-05	2.76759192612309e-05	7.44747636304431e-05	4.93562382113243e-05	9.35736386816253e-05	9.64375982302431e-05	6.01767996515927e-05	9.6048800461483e-05	4.06026750227554e-05	7.8667080250933e-05	4.92148202863256e-05	0.000110133474374638	2.96235191324098e-05	0.000104769720516477	1.61649814054805e-05	4.51839796221732e-05	6.31243436425659e-06	4.45952266417021e-05	3.24729794744141e-05	9.61788309439763e-05	1.95695377870115e-05	9.16225151540827e-05	5.99515854480087e-05	6.11038628703111e-06	4.17111830619375e-05	3.15683433672837e-05	4.33868016819994e-05	6.85146320719713e-05	7.21379089005393e-06	9.50538021855479e-06	5.06977255069409e-05	8.02731922079547e-05	7.61112397667715e-05	0.000156434066508546	3.29523623076037e-05	7.80137485015131e-05	6.5697599711513e-05	3.25388159314945e-06	7.8739184300324e-06	1.43844011199491e-05	2.0184765504516e-05	3.06744924427162e-05	0.000117724268739923	2.60288880126823e-05	7.04351889639729e-05	1.4140429757616e-05	1.18792922235748e-05	5.9813819238374e-06	4.84337756187218e-05	5.10242968319736e-05	0.000161072630460296	6.77795514566032e-06	5.64154991375398e-06	5.40326424724802e-05	7.58236365601864e-05	5.00718613908644e-05	5.17989840871348e-05	5.45213561579284e-06	6.07924246245231e-05	0.000103407562454541	5.80036618004425e-05	3.45531713472542e-05	3.83322332969835e-05	0.000137558263697718	4.63680410197589e-06	7.84534766731417e-06	4.65009436700428e-05	5.19070283156023e-05	3.09530788954134e-05	5.94951223656919e-05	2.15283030117323e-05	9.39505808510003e-06	8.06047036264477e-05	7.06214205205793e-06	1.29596617596634e-05	7.08554690421277e-06	0.00029925620916923	0.000108846692960558	1.28042190359758e-05	8.88431969666183e-06	5.75885116473366e-05	5.30336787721465e-05	5.41678224691453e-06	4.6236962203119e-05	5.35587492084139e-05	9.21695172132563e-05	4.08555642708087e-05	8.65161754132449e-05	7.10148100129876e-06	2.81475713236433e-05	2.69733247618479e-05	6.15901390332857e-05	3.83109981481727e-05
"YHR029C"	4.26320297031641e-05	5.06231313925393e-06	1.12904751830876e-05	1.14787683838944e-05	5.51858579540652e-05	7.31295086385743e-06	5.87167122393795e-05	1.31520295034158e-05	1.11770785483936e-05	1.58616633176799e-05	9.14540001994156e-06	1.12968693137973e-05	7.25880890410618e-05	5.66217942056885e-06	1.99386097370048e-05	6.22462610313073e-06	2.72844179126468e-05	9.82805726622593e-06	8.50922077378841e-06	4.98166841504749e-06	1.3412170658373e-05	5.62179957669969e-06	6.04399822973483e-06	6.06045437917034e-06	8.51107984527558e-06	3.71081813818552e-06	2.56763519563127e-05	7.06702981588895e-06	6.58272058498926e-06	9.05466598589315e-06	3.30433959158746e-06	8.69369903192503e-06	5.5249235325188e-06	1.5656873368338e-05	1.39988874895621e-05	3.91870086038706e-06	3.64171873284281e-06	6.75650929425847e-06	4.78946711388407e-06	8.90921994445364e-06	3.09503457978856e-05	1.08617262136486e-05	7.05190527115376e-06	7.12694746048565e-06	4.26190349196234e-06	1.75569312303296e-06	3.77020437155982e-06	3.49477849588034e-06	6.7615499233471e-06	2.35041069653692e-05	3.515594898736e-06	5.38563573147437e-06	3.24271031766482e-06	4.86457359577633e-06	4.28632029029955e-06	5.96473043635488e-06	5.73267010742635e-06	4.13067771747423e-05	5.77242524878915e-06	2.75154899299565e-06	7.66430295163805e-06	1.55100761296608e-05	1.24744588866497e-05	6.81221108935156e-06	5.30379631410056e-06	6.88153079514128e-06	1.35252280815303e-05	8.8738311976852e-06	1.58815146789851e-05	2.26001128746031e-05	1.76856638725625e-05	4.15058625363774e-06	7.37504977530265e-06	1.41407200799945e-05	5.67735787624081e-06	3.83169002920607e-06	8.83756486882658e-06	5.27706101570353e-06	7.74930523710505e-06	1.43763205991531e-05	4.85719261773059e-06	3.86015794048747e-06	1.16027185614114e-06	3.31279494405425e-05	0.000164814317470961	3.49062596299346e-06	7.27305909726987e-06	6.08704861424784e-06	8.12419874065005e-06	3.30279908739858e-06	7.86932935455777e-06	6.71162128446488e-06	1.54966965311305e-05	9.25174184622968e-06	1.00721624077555e-05	3.55125074925935e-06	6.22945453720114e-06	2.3494944786393e-05	8.6032638450838e-06	9.2319720743939e-06
"YOL014W"	4.10875955845278e-06	4.4612291860322e-06	1.69629606807718e-05	1.47521619656505e-05	1.75231938956001e-06	2.47330656118541e-05	7.31353452177666e-06	6.29392937140345e-06	7.79001824593891e-06	1.61290661192597e-05	2.93310123638194e-05	6.04167299006263e-06	3.90391725338712e-06	4.1180182196565e-06	8.92151046536253e-06	5.15057233848003e-06	2.91514322094837e-06	1.13976633660186e-05	3.65041998950452e-06	1.27101777196022e-05	1.32932368721386e-05	1.04974530891106e-05	1.23406245792516e-05	1.16269134335967e-05	7.44242854749411e-06	9.08666087592986e-06	2.84105506780201e-06	2.97236053293531e-05	5.08859764707319e-06	3.75814117896371e-06	8.26851941396459e-06	3.28925587752927e-06	4.22401366400539e-06	4.32550866300063e-06	5.23920997843535e-06	8.29256385463609e-06	5.90273510102669e-06	4.68942414917311e-06	6.64726766544506e-06	4.05649771074354e-06	5.82541444670229e-06	3.14777903040706e-06	4.39471230963445e-06	6.32152440347185e-06	8.06598731322643e-06	1.17905933659027e-05	4.52073070046495e-06	6.62304935228545e-06	5.93655097307334e-06	1.26448343192153e-05	5.3419344477223e-06	4.79439258541669e-06	5.60510073128151e-06	1.66918586957674e-05	1.20480800262901e-05	9.97050621019021e-06	3.23607757980757e-06	3.56721723050744e-06	1.10808770679866e-05	7.52151771026419e-06	7.65834304673938e-06	1.47811214255958e-05	6.92197868065019e-06	5.42182177759296e-06	9.6089325520038e-06	5.14260374732769e-06	9.74863234054521e-06	7.76975988672037e-06	5.30029016108841e-06	7.3960247009271e-06	1.10510669693463e-05	1.10768823489636e-05	3.62739974631584e-06	2.63287630936514e-06	4.99282207415256e-06	5.26454923529638e-06	9.38530116188588e-06	6.04888734947017e-06	1.14354062561549e-05	1.31145326973487e-05	6.1621551210923e-06	6.03134040966102e-06	1.31765529256488e-05	4.13280096107387e-06	3.69726045842064e-06	9.65928543043593e-05	8.94161676801638e-06	9.03192636524201e-06	3.40951876147502e-06	1.30876123983475e-05	3.36595974964748e-06	1.75977582069121e-05	7.10021097554624e-06	6.21316355270692e-06	7.35024149202707e-06	1.00886352451415e-05	4.18356954032965e-06	6.31853662756754e-06	9.91891874392365e-06	5.42053591449488e-06
"YNR053C"	1.09960385743655e-05	2.02440715440617e-05	1.29979097853774e-05	2.150553884596e-05	9.19662615031878e-06	1.50534666456453e-05	2.41765120877191e-05	3.02430685061885e-05	1.79422328565461e-05	9.30499395810312e-06	1.90886196564965e-05	9.20069223846818e-06	7.10894344358581e-06	5.84018159693745e-06	2.3394068636925e-05	8.14692908139837e-06	1.0144279223501e-05	9.99542563249693e-06	9.59086953051884e-06	3.15366519365989e-05	1.16146518316562e-05	6.4699414067121e-06	8.69233344123493e-06	0.000140877018217384	9.04405745134765e-06	9.60074985370446e-06	5.13126692239128e-06	7.46669149931692e-05	5.80395939403048e-06	6.10626129984761e-06	5.38985213488873e-05	7.04221126253422e-06	3.00520867759047e-06	2.43944438461184e-05	9.14618705571011e-06	5.27557041085201e-05	3.55538034764905e-06	3.43146045065886e-06	9.57351543173382e-06	3.04894841410074e-06	5.37136120189023e-06	8.9959163226647e-06	5.99685010264411e-06	3.54545503247094e-06	8.36788012529671e-05	1.02202264547619e-05	3.557457402927e-06	9.19957630257938e-06	7.25672924424106e-06	1.37045470111154e-05	3.66483885854935e-06	6.62555363030875e-06	3.16995398224744e-06	9.15777970830395e-05	0.000103866648360668	7.9359995187513e-06	4.45528129686369e-06	5.04114392902917e-06	9.28423682332153e-05	8.39871844657948e-06	6.97692613578255e-06	2.05782197385759e-05	3.03383325137987e-05	4.66437885366477e-06	0.000114114352626283	5.12696151130759e-06	7.1281884681846e-06	8.86982594369727e-06	1.8547532408337e-05	1.3261647968193e-05	4.49145289378059e-06	0.000111162443345193	1.73131598714472e-05	1.20471289816277e-05	6.77122737005472e-06	7.1623351652609e-06	7.36818758140562e-06	2.14774546596191e-05	3.2914049833078e-05	5.44841573067411e-06	5.36540406710646e-05	2.92147815165489e-05	2.02569840164527e-05	4.03349155878862e-06	1.08280549329276e-05	1.25869557575311e-05	0.000371106931216689	6.48253303262962e-06	5.67900848172301e-06	0.000134684026062701	4.16619403270704e-06	7.31334005947944e-06	5.76282800147345e-06	3.78253300756787e-06	5.3028645096108e-06	1.45107098379117e-05	5.75092039625078e-06	2.03790863112256e-05	1.25448001873798e-05	5.05902369562305e-06
"YLR258W"	0.000228975191736731	0.000175510740434111	0.00128774692886084	0.000570222975221409	0.000355425575121423	0.000787154485438829	0.00032968632649994	0.000103434171834703	0.000147946128859047	0.00132280796081171	0.000818021117894507	0.000620738222638611	0.000305719929988905	0.000489577021724425	0.00130434697950118	0.000340158429579816	0.000137469668829971	0.000858246908733632	0.000371203778966576	0.00012879212049719	0.00132938271004088	0.000734265241414906	0.000569300037133969	7.9693703222639e-05	0.000277173394358143	0.000451993336211659	0.000595620187150285	0.000221645496221165	0.000482488068676793	0.000623129147787514	0.000100657413008723	0.00030883307256901	0.000836816553138276	0.000111370046577802	0.000439559657682186	9.30409871111192e-05	0.00039345901791706	0.00148271756840714	0.00106554607823722	0.000974232678178039	0.000433932298721087	0.000158309543381094	0.000518746743215637	0.000461875524438986	5.89820907160571e-05	0.000392593862979928	0.000367384870456638	0.000406064098831674	0.000250375000399612	0.0012951125739864	0.000762082486719946	0.00108824415948034	0.000553465117966618	0.000168268310371367	0.000192437719037219	0.000324128384041221	0.000868581988425904	0.000504812121674253	8.58562960518946e-05	0.000231559179603318	0.000891671270231113	0.000718892376041382	0.000222381603589596	0.000379991210484424	8.26671827557337e-05	0.000557817813203674	0.000708473894177279	0.00053953567390166	0.000135859514575837	0.000210940008025786	0.000536169389510678	7.85983475817038e-05	7.7113737077292e-05	0.000198793808461348	0.000323865270133798	0.000238311797111257	0.000293602059199698	0.00017318502839891	0.000193007054354256	0.000961979127264053	0.000130619033389977	0.000121524902996051	0.000178076877655189	0.000466925592118727	0.000162023218558491	0.000226469271416987	0.000115546018419047	0.0054352384618676	0.000432019693341596	9.25771379029668e-05	0.000917659954063083	0.0017888252569611	0.00116258358933748	0.000941142723430185	0.000533311345893344	0.000140049589746634	0.000579338572739425	0.000146020860312011	0.000863647304901927	0.00129273483805805
"YDR380W"	5.81856252064284e-06	9.15174253653216e-06	8.02043128791785e-06	1.86122736608806e-05	1.25137356453219e-05	2.41736763687219e-05	2.17461087135943e-05	4.81940081221596e-06	8.08842103664362e-06	2.83511926333857e-05	1.48558008567021e-05	1.39887255255576e-05	2.32105589364759e-05	1.56901000141419e-05	2.54835799169139e-05	6.2887283652706e-06	6.50318535400011e-06	1.710304307006e-05	1.28504369597931e-05	3.67320793770772e-06	1.43923478100261e-05	1.63498177392371e-05	2.98645895364405e-06	2.90089972468428e-06	3.65127835118084e-05	8.54872813101296e-06	1.80788581344422e-05	1.21446284397861e-05	1.499037664434e-05	3.64904991784192e-05	4.68245290029966e-06	9.72470919133256e-06	7.14766670898918e-06	7.27811681560521e-06	2.5833713501525e-05	3.29816436573026e-06	7.12188038898374e-06	1.61985530229034e-05	1.13114121433232e-05	7.47669998844545e-06	4.7058283953411e-05	7.21486149382609e-06	6.37299065907023e-06	3.13672812210324e-05	2.78814483230729e-06	2.17770239171733e-05	8.50022132730652e-06	1.98115456675762e-05	1.31736242963868e-05	1.49681947572661e-05	1.04930996844508e-05	1.61775687947172e-05	3.78171887947339e-06	6.33629908446833e-06	4.35263682097566e-06	2.73492503511841e-06	1.43055882320809e-05	2.57494623585735e-05	3.22065800373647e-06	3.4179783515633e-06	4.97134303982733e-06	2.5639291760851e-05	1.13265511189574e-05	1.70014450443354e-05	3.34750951919701e-06	3.19708031396631e-05	2.23163561949804e-05	2.40192269064538e-05	7.63928655717473e-06	9.38870272701996e-06	1.75766194865485e-05	2.73934374587923e-06	6.5296123485497e-06	1.24386176174113e-05	1.08919848797474e-05	5.38737035698443e-06	4.54152392416271e-06	5.7851138299673e-06	6.86387208514793e-06	1.28036117168026e-05	3.32768064917239e-06	3.3748574673809e-06	2.50851878424437e-06	1.66410450507512e-05	8.372102353045e-06	3.31803923238192e-06	3.92996564113786e-06	1.67247177112339e-05	0.000254470732510698	1.09163744910224e-06	1.71831118019738e-05	1.02622352517453e-05	2.46706259203697e-05	9.11901857609765e-06	3.8055183672411e-06	4.64890812868021e-06	1.59690533054051e-05	6.50921072296071e-06	2.65887280270489e-05	4.83700930500229e-06
"YLL034C"	5.25893771405307e-06	1.47107247037395e-05	2.5792600534807e-05	2.10658017122318e-05	2.44219252181883e-06	1.99093036096122e-05	1.18348648784615e-05	1.39321991548438e-05	7.58692106993259e-06	9.67653627185798e-06	1.48883234955554e-05	4.41295630852066e-06	4.29503001483206e-06	2.95541127711278e-06	1.06665872321517e-05	6.07436871063207e-06	5.31393448358026e-06	7.78065449492739e-06	6.90550849125682e-06	2.76949164245653e-05	9.00038502616454e-06	1.84498971890582e-05	1.14544292855533e-05	9.25376354735275e-05	6.87596762998939e-06	5.66420298968248e-06	2.42065766424198e-06	7.8108199548759e-05	2.50200723442499e-06	2.62095674976559e-06	4.88756492049728e-05	3.74132172205015e-06	1.72176862416399e-06	6.37979963533896e-06	3.1375588848734e-06	4.14338362052084e-05	4.26061835017699e-06	2.28767732147457e-06	4.83140620991169e-06	1.91963767651833e-06	3.20735472147825e-06	6.1332103951262e-06	6.57132006121001e-06	3.11954531339723e-06	5.05699364924402e-05	8.72666873910618e-06	2.71552039082055e-06	9.46569542725414e-06	2.90708454287323e-06	1.87948393222092e-05	1.82331451511041e-06	3.45441657055989e-06	3.9289838239718e-06	0.000140526096668307	0.000148724527297739	1.04556642583094e-05	2.88874094145354e-06	2.46034343925342e-06	9.33146087785454e-05	8.24418959130406e-06	4.96981774147834e-06	1.72417322896779e-05	1.22924569041566e-05	3.69052687124369e-06	0.000112904512513638	4.26837826954534e-06	5.49969799926076e-06	2.27080229629682e-06	1.68232001321253e-05	1.20747294441048e-05	4.82238885154721e-06	9.97348491594515e-05	1.07549633237783e-05	7.21981823491205e-06	3.80734745672259e-06	2.5547638951705e-06	6.86805427627593e-06	1.02311910258995e-05	4.36316912310914e-05	8.11345855043163e-06	3.34970307193e-05	1.70363694969699e-05	1.83443008628614e-05	2.24046524472205e-06	4.47937417855357e-06	1.67434116307321e-05	0.000121774553841159	4.73555911861634e-06	1.43719696954208e-06	0.000333636179487216	2.59693602370834e-06	8.66554876650379e-06	3.86980754739722e-06	2.73903659664419e-06	4.53693725706536e-06	2.98557995477383e-05	3.37794632212504e-06	1.29228375196866e-05	8.34165497024921e-06	4.73489230114026e-06
"YDL110C"	8.05037841786307e-06	8.7034455559061e-06	5.791083413735e-05	3.49950505428085e-05	2.1309738126053e-05	2.05510862221318e-05	3.72283761316953e-05	6.49594530531187e-06	6.55479037035654e-06	6.04225297175783e-05	2.01524019886095e-05	2.11883058530864e-05	1.69809192922758e-05	1.76681697478368e-05	8.68665357249486e-05	1.51546354544712e-05	1.03674219102583e-05	2.94633142809094e-05	1.22699389879846e-05	3.27605628708565e-06	4.56046452224758e-05	3.85652601943088e-05	1.65956416223121e-05	1.61826693911344e-06	1.68792826648826e-05	8.91743001090793e-06	5.24250784313113e-05	1.00294385291841e-05	1.42350722252343e-05	4.21775405593865e-05	3.43603594166157e-06	1.38596860784922e-05	2.23775796621454e-05	3.66516627521581e-06	1.81485769031491e-05	3.65213852057904e-06	8.93378621288618e-06	6.23585105445451e-05	2.38035257539476e-05	3.7034943996532e-05	2.91025064533564e-05	4.73858520239075e-06	2.22056770509473e-05	1.93678360828248e-05	1.32134709968478e-06	1.20500590003487e-05	2.06814326915986e-05	8.96632715206843e-06	4.42084567591316e-06	9.99424196816796e-05	1.84609570770464e-05	2.09548076049412e-05	1.17438288046775e-05	3.97608530837167e-06	4.24392122584987e-06	1.02861626549542e-05	4.54021328591423e-05	1.83112528179572e-05	1.6791521796978e-06	4.82337281699036e-06	2.87568538127972e-05	3.14046346902534e-05	6.30687868225185e-06	1.53565047759934e-05	1.84147340396314e-06	3.73770820634221e-05	2.62927274880772e-05	1.53580933987563e-05	6.56498663771594e-06	6.02673477570522e-06	4.03586499021279e-05	1.94423109039548e-06	3.09437980526033e-06	1.72442122335383e-05	8.38879835117688e-06	8.00263796270136e-06	1.54125576912183e-05	4.5906524880377e-06	7.53524420945461e-06	3.10099113915699e-05	4.38274229974625e-06	4.03826054143775e-06	2.90313491385735e-06	1.58325333153473e-05	8.84322735635391e-06	3.56074361377538e-06	3.14171842687755e-06	3.86443251579046e-05	1.8744741450333e-05	2.14603954940227e-06	0.000187638615582569	4.8937718161858e-05	9.59103505766381e-05	1.36834551555284e-05	1.3942502589754e-05	3.60415849762093e-06	3.87338451582901e-05	5.26438046681151e-06	4.96658389156647e-05	3.66981175345183e-05
